name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Visual Studio for Mac Light Theme,Light theme design based on Visual Studio for Mac.,https://marketplace.visualstudio.com/items?itemName=jamiewest.theme-light-vs-mac,47798,50696,2898,1.1
One Dark Bimbo,Minimalistic and modern looking fork of fantastic Oceanic theme.,https://marketplace.visualstudio.com/items?itemName=marioterron.one-dark-bimbo,45681,50541,4860,1.1
Gray Matter,A pair of colour schemes that take aesthetic cues from popular minimalist writing apps and aims to minimise the visual impact of most of the markdown punctuation.,https://marketplace.visualstudio.com/items?itemName=philipbe.theme-gray-matter,46953,50218,3265,1.1
Nord Light,Nord Light color theme,https://marketplace.visualstudio.com/items?itemName=huytd.nord-light,44960,50073,5113,1.1
LaTeX language support,LaTeX language support for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=torn4dom4n.latex-support,390090,415325,25235,1.1
es6-string-html,Syntax highlighting in es6 multiline strings,https://marketplace.visualstudio.com/items?itemName=Tobermory.es6-string-html,360339,397842,37503,1.1
Decompiler for Java,Adds a decompiler for the Java Language Support extension.,https://marketplace.visualstudio.com/items?itemName=dgileadi.java-decompiler,343189,376230,33041,1.1
Flutter Intl,Flutter localization binding from .arb files with official Intl library,https://marketplace.visualstudio.com/items?itemName=localizely.flutter-intl,288335,317460,29125,1.1
Git Merger,Simplifies the git merge process,https://marketplace.visualstudio.com/items?itemName=shaharkazaz.git-merger,289458,313657,24199,1.1
Reload,Add reload button to status bar right bottom,https://marketplace.visualstudio.com/items?itemName=natqe.reload,278120,312352,34232,1.1
C/C++ Project Generator,Generate C/C++ Projects,https://marketplace.visualstudio.com/items?itemName=danielpinto8zz6.c-cpp-project-generator,293383,312329,18946,1.1
view-in-browser,View html files in your default browser or specific browsers.,https://marketplace.visualstudio.com/items?itemName=koppt.vscode-view-in-browser,287997,308792,20795,1.1
Run Terminal Command,Run predefined terminal commands from Explorer context menu or Command Palette.,https://marketplace.visualstudio.com/items?itemName=adrianwilczynski.terminal-commands,272938,308167,35229,1.1
GistPad,Manage your code snippets and developer notes using GitHub Gists and repositories.,https://marketplace.visualstudio.com/items?itemName=vsls-contrib.gistfs,266908,295311,28403,1.1
Emoji,Plugin to insert emoji from the command palette,https://marketplace.visualstudio.com/items?itemName=Perkovec.emoji,271860,294716,22856,1.1
Auto Comment Blocks,Provides block comment completion for Javadoc-style multi-line comments and single-line comment blocks for most officially supported languages.,https://marketplace.visualstudio.com/items?itemName=kevinkyang.auto-comment-blocks,275262,292591,17329,1.1
Complete Line,auto complete line with a repeated character,https://marketplace.visualstudio.com/items?itemName=gdesnoues.complete-line,2355,2474,119,1.1
翻译官,翻译【1：输入词语->按'-'符号触发翻译->选择合适单词按'回车'->替换为对应的单词。2：鼠标放到单词上->触发翻译。3：选中片段->鼠标右键->触发翻译】,https://marketplace.visualstudio.com/items?itemName=junzhao.vcube,1970,2255,285,1.1
IntelliJ IDEA classic macOS Keybindings,Port of IntelliJ IDEA classic keybindings for macOS,https://marketplace.visualstudio.com/items?itemName=PM123123123123.intellij-idea-classic-macos-keybindings,1983,2227,244,1.1
Full Stack Developer Extension Packages,All essential extension for full stack developer.,https://marketplace.visualstudio.com/items?itemName=realreef.fullstack-extension-packages,5517,6319,802,1.1
Better Syntax,Megapack of all the latest syntax highlighting,https://marketplace.visualstudio.com/items?itemName=jeff-hykin.better-syntax,5628,6179,551,1.1
1C (BSL) Extension Pack,A collection of extensions for 1C (BSL) Development,https://marketplace.visualstudio.com/items?itemName=astrizhachuk.1c-extension-pack,5727,6166,439,1.1
BaseWeb,"Base Web is a foundation for initiating, evolving, and unifying web products.",https://marketplace.visualstudio.com/items?itemName=Uber.baseweb,5801,6150,349,1.1
"Essentials Extensions for Ionic Developers, STD.","The Essentials Extensions for Ionic Developers, standard variant.",https://marketplace.visualstudio.com/items?itemName=Gydunhn.ionic-developer-std,5712,6133,421,1.1
Best vscode plugins for angular.,All the essential plugins that you will ever need to write best quality angular code. ,https://marketplace.visualstudio.com/items?itemName=prem-kumar.angular-plugins,5726,6126,400,1.1
Copy Django Test Path,VSCode tool to easily copy Django tests paths.,https://marketplace.visualstudio.com/items?itemName=qeude.django-test-path,5638,6094,456,1.1
Firefox Remote Debug,Starter extension for developing debug adapters for VS Code.,https://marketplace.visualstudio.com/items?itemName=yurydelendik.firefox-debug,8862,9345,483,1.1
Azure Debugging Relay,Distributed Debugging Extension for Python,https://marketplace.visualstudio.com/items?itemName=VladKolesnikov-vladkol.azure-debug-relay,8534,9344,810,1.1
Ocamlearlybird,OCaml debugger. Powered by ocamlearlybird.,https://marketplace.visualstudio.com/items?itemName=hackwaly.ocamlearlybird,8850,9339,489,1.1
kaitai struct vscode,An extension aimed at adding the full power of kaitai struct to visual studio code.,https://marketplace.visualstudio.com/items?itemName=fudgepops.kaitai-struct-vscode,8223,9073,850,1.1
Run Function,Run JavaScript and TypeScript functions with one click!,https://marketplace.visualstudio.com/items?itemName=nextgendev.vscode-run-function,8176,9026,850,1.1
WoW API,World of Warcraft API,https://marketplace.visualstudio.com/items?itemName=ketho.wow-api,12387,14012,1625,1.1
SourcePawn,"SourcePawn highlighting, autocompletion and much more",https://marketplace.visualstudio.com/items?itemName=Sarrus.sourcepawn-vscode,12725,13867,1142,1.1
salt-lint,salt-lint checks Salt State files (SLS) for practices and behavior that could potentially be improved.,https://marketplace.visualstudio.com/items?itemName=warpnet.salt-lint,12614,13785,1171,1.1
Slim Lint,Slim Linter for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=aliariff.slim-lint,12354,13524,1170,1.1
Experimental Ember Language Server,"Provides features like auto complete, goto definition and diagnostics for Ember.js projects",https://marketplace.visualstudio.com/items?itemName=suchitadoshi1987.vscode-ember-experimental,12621,13366,745,1.1
SystemVerilog-1800-2012,"Unified hardware design, specification, and verification language + One functional verification methodology for everyone.",https://marketplace.visualstudio.com/items?itemName=gvekony.systemverilog-1800-2012,21303,22685,1382,1.1
Prettier - JavaScript formatter,prettier or prettier + semistandard --fix,https://marketplace.visualstudio.com/items?itemName=bysabi.prettier-vscode-semistandard,20554,22470,1916,1.1
svgo,Fully featured SVGO plugin for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=1000ch.svgo,20494,22328,1834,1.1
C# Toolbox of Productivity,The complete set of tools for C# development,https://marketplace.visualstudio.com/items?itemName=RichardZampieriprog.csharp-snippet-productivity,19417,21586,2169,1.1
React Component,Create react component using ES6,https://marketplace.visualstudio.com/items?itemName=jeremyrajan.react-component,130747,139637,8890,1.1
arduino-snippets,Code snippets for arduino,https://marketplace.visualstudio.com/items?itemName=ronaldosena.arduino-snippets,130498,139310,8812,1.1
JavaScript Snippets,"Visual Studio Code snippets for JavaScript, TypeScript, and React",https://marketplace.visualstudio.com/items?itemName=nathanchapman.JavaScriptSnippets,129944,137626,7682,1.1
Java Imports Snippets,Java Imports is a vscode extension that makes it easy to import java classes and packages. It also offer other basic completions.,https://marketplace.visualstudio.com/items?itemName=tushortz.java-imports-snippets,125889,136305,10416,1.1
Snippet,"Insert a snippet from cht.sh for Python, JavaScript, Ruby, C#, Go, Rust (and any other language)",https://marketplace.visualstudio.com/items?itemName=vscode-snippet.Snippet,121853,131856,10003,1.1
Origamid Theme,Official Origamid Theme,https://marketplace.visualstudio.com/items?itemName=origamid.origamid-theme,46979,49983,3004,1.1
Spotify Theme,Theme for vscode inspired by the colors of Spotify,https://marketplace.visualstudio.com/items?itemName=oguhpereira.spotify-color-theme,46316,49952,3636,1.1
One Monokai 80s Theme,"Pleasing, subtle yet colorful theme with a flat interface made with eye comfort in mind.",https://marketplace.visualstudio.com/items?itemName=axiomaticstudios.one-monokai-80s,46444,49667,3223,1.1
CodeSandbox Theme,CodeSandbox theme for VSCode.,https://marketplace.visualstudio.com/items?itemName=ngryman.codesandbox-theme,46841,49649,2808,1.1
CodeRunner 2 like Theme,A theme for Visual Studio Code resembling CodeRunner 2 app for MacOS.,https://marketplace.visualstudio.com/items?itemName=bijan.coderunner2-theme,43833,49576,5743,1.1
Kay theme,80's neon lights theme,https://marketplace.visualstudio.com/items?itemName=kube.theme-kay,47098,49518,2420,1.1
Laravel Theme,Documentation inspired theme,https://marketplace.visualstudio.com/items?itemName=victorzevallos.vscode-theme-laravel,46921,49416,2495,1.1
Visual Studio Dark Theme,Visual Studio dark color theme,https://marketplace.visualstudio.com/items?itemName=Adrien.VisualStudioDarkTheme,46414,48935,2521,1.1
Dark Mode,A VSCode theme based on dark mode,https://marketplace.visualstudio.com/items?itemName=philsinatra.macos-dark-mode-theme,45697,48372,2675,1.1
C/C++ GNU Global,Intellisense for C/C++ using GNU Global,https://marketplace.visualstudio.com/items?itemName=jaycetyle.vscode-gnu-global,331212,352309,21097,1.1
Relative Path,Get relative url paths from files in the current workspace.,https://marketplace.visualstudio.com/items?itemName=jakob101.RelativePath,275084,290531,15447,1.1
ASP.NET Core Switcher,"Quickly switch between views, controllers, pages, page models and Blazor components in ASP.NET Core using keybindings, context menu or command palette.",https://marketplace.visualstudio.com/items?itemName=adrianwilczynski.asp-net-core-switcher,265747,288805,23058,1.1
Fix VSCode Checksums,A VSCode extension to adjust checksums after changes to core files,https://marketplace.visualstudio.com/items?itemName=lehni.vscode-fix-checksums,258902,286432,27530,1.1
cmake-format,Format listfiles so they don't look like crap,https://marketplace.visualstudio.com/items?itemName=cheshirekow.cmake-format,248704,285568,36864,1.1
Paste and Indent,"Paste some code with ""correct"" indentation",https://marketplace.visualstudio.com/items?itemName=Rubymaniac.vscode-paste-and-indent,266060,284497,18437,1.1
Go Doc,Show documentation of go symbols and packages,https://marketplace.visualstudio.com/items?itemName=msyrus.go-doc,261617,282241,20624,1.1
Markdown Shortcuts,Shortcuts for Markdown editing,https://marketplace.visualstudio.com/items?itemName=mdickin.markdown-shortcuts,260396,277038,16642,1.1
Shell,Execute shell commands from VS Code,https://marketplace.visualstudio.com/items?itemName=bbenoist.shell,254890,275176,20286,1.1
Visual Studio Keymap - BOT Man,The official vs-keybindings is out-of-date!,https://marketplace.visualstudio.com/items?itemName=bot-man.vs-keybindings,1974,2190,216,1.1
LeaderMode,A standalone leader-key mode for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=michaelgriscom.leadermode,1974,2096,122,1.1
Emacs Mininum Keymap,Emacs keybindings for only cursor moves.,https://marketplace.visualstudio.com/items?itemName=jamesyang999.vscode-emacs-minimum,1908,2035,127,1.1
Source Insight Keymap,Source Insight keymap for VS Code,https://marketplace.visualstudio.com/items?itemName=markwinds.source-insight-keymap,1809,2031,222,1.1
Dependency Viewer for node_modules ,"Simple, effecient dependency browser (suggestions are welcome)",https://marketplace.visualstudio.com/items?itemName=seeker-dk.node-modules-viewer,5763,6073,310,1.1
Neo Blockchain Toolkit,"Develop, debug, test, deploy, track and manage your blockchain applications",https://marketplace.visualstudio.com/items?itemName=ngd-seattle.neo-blockchain-toolkit,5659,5974,315,1.1
MultiversX IDE,MultiversX IDE for developing Smart Contracts,https://marketplace.visualstudio.com/items?itemName=Elrond.vscode-elrond-ide,5522,5818,296,1.1
Java Essentials,Java Essentials Extension Pack for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=JillMNolan.java-essentials,5341,5765,424,1.1
VBB Debug,Extension for debugging Virtual Breadboard Runtime Applications with VS Code.,https://marketplace.visualstudio.com/items?itemName=virtualbreadboard.vbb-debug,8264,8771,507,1.1
Hover,EXPERIMENTAL | Hover integration for VS Code,https://marketplace.visualstudio.com/items?itemName=go-flutter.hover,8234,8733,499,1.1
Bot Framework Dialog Debugger,This extension provides the ability to debug Microsoft Bot Framework declarative dialogs.,https://marketplace.visualstudio.com/items?itemName=tomlm.vscode-dialog-debugger,7881,8461,580,1.1
NCL,NCL (NCAR Command Language) for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=yueyueBird.ncl,12429,13320,891,1.1
Lintel: ESLint Configuration File Visualizer,VSCode extension to visualize ESLint configurations,https://marketplace.visualstudio.com/items?itemName=mflo999.lintel,11320,12907,1587,1.1
XAML for Dart Language Support,XAML for Dart Language Support,https://marketplace.visualstudio.com/items?itemName=bigmogician.xdml-vscode,11866,12891,1025,1.1
HTML / XML / RSS link checker,"Alt+H checks for broken links in an HTML, XML, RSS, or PHP file.  Alt+T sends currently-selected URL to browser.  Alt+M sends HTTPS version of currently-selected HTTP URL to browser.  Alt+L clears diagnostic messages.",https://marketplace.visualstudio.com/items?itemName=BillDietrich.linkcheckerhtml,11828,12863,1035,1.1
Align by RegEx,Aligns selected lines of text by a regular expression.,https://marketplace.visualstudio.com/items?itemName=janjoerke.align-by-regex,19663,21455,1792,1.1
Email Viewer,Mounts email message files (EML & MSG) as workspace directories in VS Code and enables previewing them,https://marketplace.visualstudio.com/items?itemName=TomasHubelbauer.email-viewer,19227,21269,2042,1.1
Elastic Tabstops Mono,A better way to indent and align code.,https://marketplace.visualstudio.com/items?itemName=isral.elastic-tabstops-mono,1312,1421,109,1.1
SNA-FileViewer,A viewer for ZX Spectrum snapshot (.sna) files.,https://marketplace.visualstudio.com/items?itemName=maziac.sna-fileviewer,1240,1395,155,1.1
go-playground,Simple Go Playground environment in your VScode,https://marketplace.visualstudio.com/items?itemName=ArtsemHutarau.go-playground,1281,1385,104,1.1
Graphviz (dot) language support for Visual Studio Code,This extension provides GraphViz (dot) language support for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=Stephanvs.dot,118853,131420,12567,1.1
Gruvbox Concoctis,Concoction of Gruvbox themes,https://marketplace.visualstudio.com/items?itemName=wheredoesyourmindgo.gruvbox-concoctis,42995,47924,4929,1.1
GitHub Sharp Theme,A GitHub inspired color theme for VSCode code and interface,https://marketplace.visualstudio.com/items?itemName=joaomoreno.github-sharp-theme,44407,47465,3058,1.1
Keen neutral icon theme,A simple icon pack,https://marketplace.visualstudio.com/items?itemName=keenethics.keen-neutral-icon-theme,44102,46947,2845,1.1
Green Theme,Green Theme ported from the Green TextMate Theme,https://marketplace.visualstudio.com/items?itemName=gerane.Theme-Green,43805,46279,2474,1.1
Dreamweaver Web Theme,Dreamweaver theme for VS Code.,https://marketplace.visualstudio.com/items?itemName=Persephona.theme-dreamweaverweb,41495,45750,4255,1.1
Black,Black Theme for Visual Studio Code. A perfect blend for those who love the darkness,https://marketplace.visualstudio.com/items?itemName=TM.black,42258,45657,3399,1.1
GitHub Clean White Theme,GitHub-like Theme for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=saviorisdead.Theme-GitHubCleanWhite,43264,45642,2378,1.1
html to JSX,Converts html code to React JSX,https://marketplace.visualstudio.com/items?itemName=riazxrazor.html-to-jsx,234713,263989,29276,1.1
background-cover,Add a picture you like to cover the entire vscode..,https://marketplace.visualstudio.com/items?itemName=manasxx.background-cover,244376,263627,19251,1.1
Eclipse Win Keymap,Eclipse win keybindings for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=tzraeq.vscode-eclipse-win-keybindings,1695,1814,119,1.1
Crystal Language (Fixed),The Crystal Programming Language,https://marketplace.visualstudio.com/items?itemName=jgillich.crystal-lang-fixed,1630,1732,102,1.1
Helix Keymap,Helix-like key emulation for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=GarlandCrow.vscode-helix,1562,1704,142,1.1
HTML/CSS Essentials,,https://marketplace.visualstudio.com/items?itemName=s2junn.html-css-essentials,5106,5561,455,1.1
Cfn-Nag Linter,Integrates cfn-nag tool into VSCode.,https://marketplace.visualstudio.com/items?itemName=eastman.vscode-cfn-nag,11601,12465,864,1.1
SQL Formatter Mod,Format sql files using the sql-formatter-plus npm package,https://marketplace.visualstudio.com/items?itemName=nmrmsys.vscode-sql-formatter-mod,18208,19701,1493,1.1
SwiftFormat,Formatting Swift code with nicklockwood/SwiftFormat.,https://marketplace.visualstudio.com/items?itemName=vknabel.vscode-swiftformat,17571,19595,2024,1.1
SQLTools Cassandra,Cassandra Driver for SQLTools,https://marketplace.visualstudio.com/items?itemName=JordanHury.sqltools-cassandra,17186,19577,2391,1.1
Edi X12 Support,Provides basic support for the EDI X12/HIPAA format.,https://marketplace.visualstudio.com/items?itemName=Silvenga.edi-x12-support,17939,19198,1259,1.1
JSX HTML <tags/>,Use HTML Tags into JSX,https://marketplace.visualstudio.com/items?itemName=angelorafael.jsx-html-tags,114921,131056,16135,1.1
Live Preview,https://github.com/profimedica/LivePreview-VSCode-Extension,https://marketplace.visualstudio.com/items?itemName=profimedica.live-preview,120466,130411,9945,1.1
Hacker Theme,Old-school Hacker Theme for VSCode,https://marketplace.visualstudio.com/items?itemName=brenix.hacker-theme,40170,44994,4824,1.1
fairyfloss,fairy floss text editor theme by sailorhg - http://sailorhg.github.io/fairyfloss,https://marketplace.visualstudio.com/items?itemName=nopjmp.fairyfloss,41425,44728,3303,1.1
rainbow Theme,rainbow Theme ported from the rainbow TextMate Theme,https://marketplace.visualstudio.com/items?itemName=gerane.Theme-rainbow,41457,44539,3082,1.1
SynthWave '84 Blues,"A blue twist on robb0wen's SynthWave '84, a Synthwave-inspired colour theme to satisfy your neon dreams",https://marketplace.visualstudio.com/items?itemName=sabrsorensen.synthwave-blues,40975,44459,3484,1.1
lit-html,Syntax highlighting and IntelliSense for html inside of JavaScript and TypeScript tagged template strings,https://marketplace.visualstudio.com/items?itemName=bierner.lit-html,305556,327959,22403,1.1
HashiCorp HCL,HashiCorp HCL syntax,https://marketplace.visualstudio.com/items?itemName=HashiCorp.HCL,283441,325492,42051,1.1
Google Fonts,Allows you to browse and insert Google Fonts <link> or @import !,https://marketplace.visualstudio.com/items?itemName=lior-chamla.google-fonts,238146,262223,24077,1.1
laravel intellisense,Laravel intellisense for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=mohamedbenhida.laravel-intellisense,226853,259915,33062,1.1
WindowsKeybindings,Use Windows Keybindings on any OS,https://marketplace.visualstudio.com/items?itemName=fredhappyface.windowskeybindings,1485,1647,162,1.1
Kakoune Mode,Kakoune editing emulation for VSCode,https://marketplace.visualstudio.com/items?itemName=reykjalin.vscode-kakoune,1524,1635,111,1.1
Proof General keybindings for VSCoq,Provides keybindings for VSCoq that mimic Proof General,https://marketplace.visualstudio.com/items?itemName=siegebell.proof-general-keybindings-for-vscoq,1496,1579,83,1.1
QuickPrint,Shorcut for adding print statements to your code.,https://marketplace.visualstudio.com/items?itemName=NilsSoderman.quickprint,1260,1403,143,1.1
Enhance Me,"Enhance your experience, augment your capabilities, increase your productivity",https://marketplace.visualstudio.com/items?itemName=AdrienTecher.enhance-me,4839,5446,607,1.1
Neo Smart Contract Debugger,Debugger Extension for Neo Smart Contracts,https://marketplace.visualstudio.com/items?itemName=ngd-seattle.neo-contract-debug,7601,8074,473,1.1
AMXXPawn Language,AMXXPawn Language Service,https://marketplace.visualstudio.com/items?itemName=KliPPy.amxxpawn-language,11681,12407,726,1.1
PHP Refactoring,Provides PHP refactoring support.,https://marketplace.visualstudio.com/items?itemName=marsl.vscode-php-refactoring,17143,18750,1607,1.1
Markless_sean10,"Inline markdown preview.  Vim mode and WYSIWYG mermaid, latex and image rendering. Support something custom which modified by sean10.",https://marketplace.visualstudio.com/items?itemName=sean10.markless-sean10,1143,1254,111,1.1
Unity Toolbox,Awesome tools for VSCode & Unity,https://marketplace.visualstudio.com/items?itemName=pixl.unity-toolbox,113773,126796,13023,1.1
Cypress Snippets,Cypress snippets,https://marketplace.visualstudio.com/items?itemName=andrew-codes.cypress-snippets,115075,126536,11461,1.1
PyTorch Snippets,PyTorch Snippets for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=SBSnippets.pytorch-snippets,110677,126359,15682,1.1
Emoji Snippets,Insert emoji to your Vscode files,https://marketplace.visualstudio.com/items?itemName=devzstudio.emoji-snippets,118247,124697,6450,1.1
MIPS Support,Provides syntax highlighting and snippets for MIPS assembly language,https://marketplace.visualstudio.com/items?itemName=kdarkhan.mips,115918,124126,8208,1.1
Colonize,Adds semicolon at the end of the line and optionally newline after,https://marketplace.visualstudio.com/items?itemName=vmsynkov.colonize,116784,123787,7003,1.1
The Best Theme,The one and only theme for VS Code,https://marketplace.visualstudio.com/items?itemName=kohlbachjan.the-best-theme,40606,43705,3099,1.1
Nu Disco Theme,A VS Code theme that boogies.,https://marketplace.visualstudio.com/items?itemName=dbanksdesign.nu-disco,39056,43508,4452,1.1
My Firewatch Theme,A Firewatch theme for Visual Studio Code ported from Sublime Text Port,https://marketplace.visualstudio.com/items?itemName=ulthes.theme-firewatch,39312,43364,4052,1.1
Darcula Theme - WebStorm Edition,Darcula Theme - WebStorm Edition,https://marketplace.visualstudio.com/items?itemName=rexebin.dracula,40590,43212,2622,1.1
Cobalt 3,Adapted from Official theme by Wes Bos for more of that italic goodness.,https://marketplace.visualstudio.com/items?itemName=alex-pattison.theme-cobalt3,39854,43212,3358,1.1
Vuter,Vue tooling for VS Code from Vetur,https://marketplace.visualstudio.com/items?itemName=yoyo930021.vuter,299787,323132,23345,1.1
Less IntelliSense,Advanced autocompletion and refactoring support for Less,https://marketplace.visualstudio.com/items?itemName=mrmlnc.vscode-less,290964,315720,24756,1.1
arrr,The extension provides refactoring tools for your Angular codebase,https://marketplace.visualstudio.com/items?itemName=obenjiro.arrr,287294,313291,25997,1.1
erb,Syntax Highlighting for Ruby ERB files,https://marketplace.visualstudio.com/items?itemName=CraigMaslowski.erb,284903,307074,22171,1.1
Firebase,Firestore Security Rules syntax highlighting,https://marketplace.visualstudio.com/items?itemName=toba.vsfire,286590,306150,19560,1.1
Flutter Helpers,Helper utilities for flutter projects,https://marketplace.visualstudio.com/items?itemName=aksharpatel47.vscode-flutter-helper,232567,258144,25577,1.1
Json Editor,Generate a tree view editor of the active JSON document,https://marketplace.visualstudio.com/items?itemName=nickdemayo.vscode-json-editor,241809,257260,15451,1.1
PHP Constructor,Initialize php constructor properties,https://marketplace.visualstudio.com/items?itemName=MehediDracula.php-constructor,231177,257198,26021,1.1
Discord,Interact with your Discord buds while you're coding,https://marketplace.visualstudio.com/items?itemName=KuanHulio.discord,235660,256902,21242,1.1
Codelf,"Best GitHub stars, repositories tagger and organizer. Search Github, GitLab to find real-world usage variable names.",https://marketplace.visualstudio.com/items?itemName=unbug.codelf,241499,256368,14869,1.1
ModalEdit,Configurable modal editing engine with built-in Vim keymaps,https://marketplace.visualstudio.com/items?itemName=johtela.vscode-modaledit,1291,1382,91,1.1
google-pinyin,Input Chinese with online google input tools,https://marketplace.visualstudio.com/items?itemName=zyctree.google-pinyin,1260,1364,104,1.1
"Essentials Extensions for Angular Developers, STD.","The Essentials Extensions for Angular Developers, standard variant.",https://marketplace.visualstudio.com/items?itemName=Gydunhn.angular-developer-std,4709,5201,492,1.1
Terraform IaC Extension Pack,Awesome Terraform Extensions,https://marketplace.visualstudio.com/items?itemName=mhmdio.terraform-extension-pack,4649,5158,509,1.1
GMod SDK,Tools for Garry's Mod addon development,https://marketplace.visualstudio.com/items?itemName=BadgerCode.gmod-sdk,4684,5141,457,1.1
icl,Ichiro Configuration Language Extension,https://marketplace.visualstudio.com/items?itemName=archipa.icl,7082,8046,964,1.1
eSignal for VSCode,Allow to debug EFS with eSignal desktop client.,https://marketplace.visualstudio.com/items?itemName=esignal.script-debugger,7304,7970,666,1.1
vscode-glualint,glualint for vscode,https://marketplace.visualstudio.com/items?itemName=goz3rr.vscode-glualint,11220,12318,1098,1.1
json-parse-validator,Uses the JSON.parse() method to validate a JSON document.,https://marketplace.visualstudio.com/items?itemName=AdrianSanguineti.json-parse-validator,11130,11834,704,1.1
abaplint,"ABAP linting, problems view, go to definition, find references, and quick fixes.",https://marketplace.visualstudio.com/items?itemName=larshp.vscode-abaplint,10389,11536,1147,1.1
Image To Base64 clipboard,Adds to contextual menu encode to base 64 and set into the clipboard,https://marketplace.visualstudio.com/items?itemName=green-csv.img-contextual,17515,18705,1190,1.1
sas,Language support for sas language,https://marketplace.visualstudio.com/items?itemName=pvparuchuri.sas,17516,18497,981,1.1
PrettierConfig for VS Code,Generate .prettierrc & .prettierignore in the workspace,https://marketplace.visualstudio.com/items?itemName=whosydd.prettier-config,16305,18266,1961,1.1
Cultist Simulator IDE,Cultist Simulator IDE for Modding Core Game,https://marketplace.visualstudio.com/items?itemName=Tiinusen.cultsim,1073,1233,160,1.1
C++ Algorithm Mnemonics,C++ Algorithm Mnemonics as VSCode snippets.,https://marketplace.visualstudio.com/items?itemName=davidbroetje.algorithm-mnemonics-vscode,116118,122251,6133,1.1
Java Snippets,"Java Snippets provides suggestions for various methods, classes, variables etc in Java",https://marketplace.visualstudio.com/items?itemName=tushortz.java-snippets,111585,121714,10129,1.1
Processing Language,Processing Language Support for VSCode,https://marketplace.visualstudio.com/items?itemName=Tobiah.language-pde,112733,119245,6512,1.1
glsl-canvas,Live WebGL preview of GLSL shaders,https://marketplace.visualstudio.com/items?itemName=circledev.glsl-canvas,109928,119122,9194,1.1
Ayu Adaptive,"A modification of Ayu theme with Atom One, Adapta GTK and macOS Mojave color palette.",https://marketplace.visualstudio.com/items?itemName=ccy.ayu-adaptive,39991,42565,2574,1.1
styled-jsx,styled-jsx syntax highlight and code intellisense,https://marketplace.visualstudio.com/items?itemName=blanu.vscode-styled-jsx,278555,299101,20546,1.1
Dart (Syntax Highlighting Only),Syntax highlighting for Dart and nothing else.,https://marketplace.visualstudio.com/items?itemName=oscarcs.dart-syntax-highlighting-only,269875,298976,29101,1.1
DeviceTree,DeviceTree Language Support for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=plorefice.devicetree,276353,298145,21792,1.1
Font Awesome Auto-complete & Preview,Autocomplete & preview Font Awesome icons in any language.,https://marketplace.visualstudio.com/items?itemName=Janne252.fontawesome-autocomplete,230917,254519,23602,1.1
PYQT Integration,PYQT integration,https://marketplace.visualstudio.com/items?itemName=zhoufeng.pyqt-integration,232000,253963,21963,1.1
LanguageTool for Visual Studio Code,LanguageTool grammar checking for Visual Studio Code.,https://marketplace.visualstudio.com/items?itemName=adamvoss.vscode-languagetool,235703,252557,16854,1.1
vue-format,A beautify extension for .vue file,https://marketplace.visualstudio.com/items?itemName=febean.vue-format,232137,251451,19314,1.1
VSCode Vue.js Expansion,Vue.js常用的开发依赖扩展包,https://marketplace.visualstudio.com/items?itemName=SunRising.vscode-vuejs-expansion,4804,5080,276,1.1
CDS for Code,VS Code extension with development capabilities for Microsoft Common Data Service (online) and Dynamics 365 Customer Engagement (on premises) written by CloudSmith Consulting LLC,https://marketplace.visualstudio.com/items?itemName=CloudSmithConsulting.cds-for-code,4663,5024,361,1.1
Terraform Extension Pack,Popular Visual Studio Code extensions for Terraform,https://marketplace.visualstudio.com/items?itemName=denwin.terraform-extension-pack,4458,5017,559,1.1
QML Debug,Visual Studio Code debugging support for Qt QML language,https://marketplace.visualstudio.com/items?itemName=orcun-gokbulut.qml-debug,6593,7563,970,1.1
Outstand ElixirLS: Elixir support and debugger,"Elixir support with debugger, autocomplete, and more. Powered by ElixirLS.",https://marketplace.visualstudio.com/items?itemName=outstand.outstand-elixir-ls,6603,7503,900,1.1
Maquette JavaScript Integration,,https://marketplace.visualstudio.com/items?itemName=ms-maquette.vscode-maquette-javascript,6677,7481,804,1.1
Genesis Code,Sega genesis Development Extension,https://marketplace.visualstudio.com/items?itemName=zerasul.genesis-code,6727,7420,693,1.1
disassembly-view,,https://marketplace.visualstudio.com/items?itemName=nextarg.disassembly-view,6808,7291,483,1.1
VSCode Apex PMD,PMD static code analysis for Salesforce Apex. This is based on the original work by Chuck Jonas,https://marketplace.visualstudio.com/items?itemName=mohanChinnappan.apex-pmd-code-scanner,10597,11258,661,1.1
PAWN Language,PAWN Language Service for SAMP,https://marketplace.visualstudio.com/items?itemName=Chase.pawn-language,10581,11193,612,1.1
