name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Blackboard Learn for REST and LTI Developers,"Blackboard Learn for REST and LTI Developers is a pre-configured, ready to run image for running Blackboard Learn on Amazon EC2 for testing REST and LTI integrations and previewing the Blackboard Learn LMS.",https://aws.amazon.com/marketplace/pp/B077T4SX2B?qid=1714077352130&sr=0-354&ref_=srh_res_product_title,672,738,66,1.1
Genymotion Cloud - Android 11.0 (arm64),"Genymotion Cloud on AWS, based on industry-leading Genymotion, is Android 11 operating system on EC2. Possibilities are numerous. Integrate it with your existing Continuous Integration infrastructure to enable continuous delivery, integrate it into your website to promote your mobile app or simply access it through a web browser to support your marketing, sales and support efforts. Better yet, by leveraging AWS APIs, you can build or extend your own solution on top of Genymotion Cloud on AWS. The only limit is your imagination. Use this Android OS for Android App Performance Monitoring, Mobile threat detection and protection, Competitive analysis, Advertising, IT Service Management or even Rapid prototyping. To help us improve this product, please take our survey: ",https://aws.amazon.com/marketplace/pp/B09KH6Q9NJ?qid=1714077367119&sr=0-401&ref_=srh_res_product_title,39,41,2,1.1
OpenEMR Cloud - Express Edition,"OpenEMR Express is a single-instance OpenEMR cloud service designed for long-term, low-maintenance installations. OpenEMR Express features automated daily backups of patient data, portable cross-instance recovery process, SSL encryption and more. OpenEMR is an open source electronic health records and practice management solution, multilingual, with a broad feature set including patient demographics, records, appointments, prescriptions, billing, reports, clinical decision support, lab integration, eRx, PHR, interoperability and more.",https://aws.amazon.com/marketplace/pp/B077G76DWN?qid=1714077368849&sr=0-411&ref_=srh_res_product_title,7,8,1,1.1
Ubuntu 18 (Ubuntu 18.04 LTS) with Support by Supported Images,This is a repackaged open source software wherein additional charges apply for extended support with a 24 hour response time.,https://aws.amazon.com/marketplace/pp/B07XF49T5B?qid=1714077171711&sr=0-215&ref_=srh_res_product_title,23,25,2,1.1
Genymotion Cloud - Android 11.0 (x86_64),"Genymotion Cloud on AWS, based on industry-leading Genymotion, is Android 11 operating system on EC2. Possibilities are numerous. Integrate it with your existing Continuous Integration infrastructure to enable continuous delivery, integrate it into your website to promote your mobile app or simply access it through a web browser to support your marketing, sales and support efforts. Better yet, by leveraging AWS APIs, you can build or extend your own solution on top of Genymotion Cloud on AWS. The only limit is your imagination. Use this Android OS for Android App Performance Monitoring, Mobile threat detection and protection, Competitive analysis, Advertising, IT Service Management or even Rapid prototyping. To help us improve this product, please take our survey: ",https://aws.amazon.com/marketplace/pp/B096BMNM5M?qid=1714077388012&sr=0-498&ref_=srh_res_product_title,39,42,3,1.1
Dataiku Trial (Sandbox),"This version of Dataiku allows you to deploy a fully functional single DSS node in your AWS environment to be used for prototyping, testing and understanding the full extent of Dataiku capabilities.",https://aws.amazon.com/marketplace/pp/B017MTTNFO?qid=1714077392581&sr=0-521&ref_=srh_res_product_title,34,37,3,1.1
SonicWall NSv (Firewall/Security/VPN/Router) - PAYG,"SonicWall Network Security virtual (NSv) firewall series brings industry leading next-generation firewall (NGFW) capabilities such as application intelligence and control, real-time monitoring, IPS, TLS/SSL decryption and inspection, advanced threat protection (ATP), VPN and network segmentation capabilities to protect your AWS environment. NSv virtual firewalls support the same security and networking features in SonicWall physical NGFW appliances including our patented Reassembly-Free Deep Packet Inspection (RFDPI) technology and award-winning Capture ATP sandbox with Real-Time Deep Memory Inspection (RTDMI) for advanced threat protection.",https://aws.amazon.com/marketplace/pp/B07NF7D7RH?qid=1714077398323&sr=0-568&ref_=srh_res_product_title,117,134,17,1.1
Rocket.Chat Server,"Rocket.Chat is an open source team chat collaboration platform that allows users to communicate securely in real-time on web, desktop or mobile and to customize their interface with a range of plugins, themes and integrations with other key software. Users can set up Rocket.Chat on cloud or by hosting their own servers on-premises, and the platform can be installed on Linux, FreeBSD, macOS and Windows as well as on Android and iOS. Rocket.Chat Marketplace launched in September 2018, enabling users to build, browse and download apps on Rocket.Chat's newest app ecosystem.",https://aws.amazon.com/marketplace/pp/B0984WFLQH?qid=1714077402303&sr=0-590&ref_=srh_res_product_title,296,322,26,1.1
Fortinet FortiSandbox Zero-Day Threat Protection (On-Demand),"FortiSandbox for AWS enables organizations to defend against Zero-day threats natively in the cloud, working alongside network, application, email, endpoint security, and other 3rd party security solutions, or as an extension to their on-premises security architectures to leverage cloud elasticity and scale.",https://aws.amazon.com/marketplace/pp/B078GRBF18?qid=1714077403679&sr=0-595&ref_=srh_res_product_title,19,20,1,1.1
Ubuntu 20 (Ubuntu 20.04 LTS) with Support by Supported Images,This is a repackaged open source software wherein additional charges apply for extended support with a 24 hour response time.,https://aws.amazon.com/marketplace/pp/B087N86FMS?qid=1714077346859&sr=0-331&ref_=srh_res_product_title,35,38,3,1.1
N2WS Backup & Recovery for AWS Free Trial/BYOL,"N2WS Backup & Recovery (CPM) is a leading backup, disaster recovery, and archiving solution for Amazon Web Services (AWS) and Microsoft Azure. N2WS provides a single dashboard to centralize and automate backup and recovery for cloud workloads. N2WS 1-click disaster recovery rehydrates environments back to a production state in seconds, guaranteeing 100% availability of your critical workloads.",https://aws.amazon.com/marketplace/pp/B00UIO8514?qid=1714077139114&sr=0-108&ref_=srh_res_product_title,37,39,2,1.1
Docker on CentOS 7,Docker 19 CentOS 7 AMI and includes support.,https://aws.amazon.com/marketplace/pp/B07YVJ9QZ5?qid=1714077433598&sr=0-653&ref_=srh_res_product_title,11,12,1,1.1
Alpine Linux with Docker,"Alpine Linux is a security-oriented, lightweight Linux distribution based on musl libc and busybox. This is a cloud ready image with support for Docker based containers. In addition to Docker and Docker Engine this image contains the Amazon ECR credential helper, Docker CLI plugins such as Buildx, Docker Compose and Docker Compose Cloud Integrations.",https://aws.amazon.com/marketplace/pp/B07Q4Q8KV5?qid=1714077513153&sr=0-810&ref_=srh_res_product_title,15,16,1,1.1
Database Performance Analyzer - Subscription (Linux),"The cross-platform solution for database performance monitoring for both cloud and on-premises databases including Aurora®, SQL Server®, MySQL®, PostgreSQL and Oracle®. Machine learning anomaly detection gets better over time. Forensic level wait-time analysis gives you the power to diagnose performance issues in a matter of minutes, not hours. Both real-time and historical data give you down-to-the-second answers to resolve critical problems, while expert advice via query and table tuning advisors allow you to proactively optimize your enterprise.",https://aws.amazon.com/marketplace/pp/B074SWJ2BD?qid=1714077395327&sr=0-550&ref_=srh_res_product_title,137,153,16,1.1
Genymotion Cloud - Android 10.0 (x86_64),"Genymotion Cloud on AWS, based on industry-leading Genymotion, is Android 10 operating system on EC2. Possibilities are numerous. Integrate it with your existing Continuous Integration infrastructure to enable continuous delivery, integrate it into your website to promote your mobile app or simply access it through a web browser to support your marketing, sales and support efforts. Better yet, by leveraging AWS APIs, you can build or extend your own solution on top of Genymotion Cloud on AWS. The only limit is your imagination. Use this Android OS for Android App Performance Monitoring, Mobile threat detection and protection, Competitive analysis, Advertising, IT Service Management or even Rapid prototyping. To help us improve this product, please take our survey: ",https://aws.amazon.com/marketplace/pp/B085PYHX62?qid=1714077435813&sr=0-661&ref_=srh_res_product_title,39,41,2,1.1
Kemp LoadMaster Load Balancer ADC - FREE,"This free version of LoadMaster provides 20Mbps of throughput making it suitable for lab, prototyping and proof-of-concept use cases. It is not recommended for use in production environments as it is not upgradable and is community supported.",https://aws.amazon.com/marketplace/pp/B01HSPH4WG?qid=1714077482890&sr=0-674&ref_=srh_res_product_title,106,113,7,1.1
Splunk Enterprise Docker Image,"The Splunk Enterprise container image accelerates the speed at which organizations deploy Splunk Enterprise in AWS. Splunk Enterprise is the leading platform for Operational Intelligence, delivering an easy, fast, and secure way to search, analyze and visualize the massive streams of machine data generated by your IT systems and technology infrastructure-physical, virtual and in the cloud.",https://aws.amazon.com/marketplace/pp/B07KND3QGX?qid=1714077632147&sr=0-1301&ref_=srh_res_product_title,368,400,32,1.1
Genymotion Cloud - Android 9.0 Pie (x86_64),"Genymotion Cloud on AWS, based on industry-leading Genymotion, is Android 9 operating system on EC2. Possibilities are numerous. Integrate it with your existing Continuous Integration infrastructure to enable continuous delivery, integrate it into your website to promote your mobile app or simply access it through a web browser to support your marketing, sales and support efforts. Better yet, by leveraging AWS APIs, you can build or extend your own solution on top of Genymotion Cloud on AWS. The only limit is your imagination. Use this Android OS for Android App Performance Monitoring, Mobile threat detection and protection, Competitive analysis, Advertising, IT Service Management or even Rapid prototyping. To help us improve this product, please take our survey: ",https://aws.amazon.com/marketplace/pp/B07QDP6ZXN?qid=1714077533637&sr=0-929&ref_=srh_res_product_title,39,42,3,1.1
Genymotion Cloud - Android 7.0 Nougat (x86_64),"Genymotion Cloud on AWS, based on industry-leading Genymotion, is Android 7 operating system on EC2. Possibilities are numerous. Integrate it with your existing Continuous Integration infrastructure to enable continuous delivery, integrate it into your website to promote your mobile app or simply access it through a web browser to support your marketing, sales and support efforts. Better yet, by leveraging AWS APIs, you can build or extend your own solution on top of Genymotion Cloud on AWS. The only limit is your imagination. Use this Android OS for Android App Performance Monitoring, Mobile threat detection and protection, Competitive analysis, Advertising, IT Service Management or even Rapid prototyping. To help us improve this product, please take our survey: ",https://aws.amazon.com/marketplace/pp/B071W2ZV3Y?qid=1714077663319&sr=0-1462&ref_=srh_res_product_title,39,41,2,1.1
Varnish Enterprise 6 (Ubuntu),"Varnish Enterprise is a powerful, feature-rich reverse proxy and HTTP accelerator that speeds up websites and reduces streaming latency to deliver a great web experience to all users, at all times. Varnish caching technology is trusted by millions of websites worldwide to reduce backend server load by up to 99% while delivering all types of content much faster.",https://aws.amazon.com/marketplace/pp/B07L7HVVMF?qid=1714077678397&sr=0-1544&ref_=srh_res_product_title,85,96,11,1.1
Genymotion Cloud - Android 8.0 Oreo (x86_64),"Genymotion Cloud on AWS, based on industry-leading Genymotion, is Android 8 operating system on EC2. Possibilities are numerous. Integrate it with your existing Continuous Integration infrastructure to enable continuous delivery, integrate it into your website to promote your mobile app or simply access it through a web browser to support your marketing, sales and support efforts. Better yet, by leveraging AWS APIs, you can build or extend your own solution on top of Genymotion Cloud on AWS. The only limit is your imagination. Use this Android OS for Android App Performance Monitoring, Mobile threat detection and protection, Competitive analysis, Advertising, IT Service Management or even Rapid prototyping.",https://aws.amazon.com/marketplace/pp/B07CXZMC9J?qid=1714077707506&sr=0-1672&ref_=srh_res_product_title,39,41,2,1.1
Domotz Pro: Network Monitoring Agent,Domotz is a cloud-based network monitoring software that is packed with all the features you need,https://aws.amazon.com/marketplace/pp/B07S167SL3?qid=1714077714773&sr=0-1716&ref_=srh_res_product_title,77,82,5,1.1
Passbolt PRO Edition AMI,"Passbolt is the password manager your team was waiting for. Open source, self-hosted, extensible, OpenPGP based. Don't forget to visit our website to get your license!",https://aws.amazon.com/marketplace/pp/B09CV5QYVD?qid=1714077608585&sr=0-1194&ref_=srh_res_product_title,10,11,1,1.1
Jaspersoft for AWS with Multi-Tenancy (Hourly),"Jaspersoft for AWS with Multi-Tenancy is a reporting and analytics server built for AWS that can run standalone or be embedded in your application. This business intelligence suite allows you to create and distribute beautiful, interactive reports, dashboards and data visualizations. Designed to quickly connect to your Amazon data sources, you can be analyzing your data and building reports in under 10 minutes. Multi-tenancy allows you to control users' access to data, reports and visualizations by customer and/or business unit. Deploy Jaspersoft with Multi-Tenancy as a single instance or a cluster via CloudFormation templates for scalability.",https://aws.amazon.com/marketplace/pp/B01BUD6IKQ?qid=1714077605371&sr=0-1189&ref_=srh_res_product_title,53,56,3,1.1
Genymotion Cloud - Android 8.0 Oreo (arm64),"Genymotion Cloud on AWS, based on industry-leading Genymotion, is Android 8 operating system on EC2. Possibilities are numerous. Integrate it with your existing Continuous Integration infrastructure to enable continuous delivery, integrate it into your website to promote your mobile app or simply access it through a web browser to support your marketing, sales and support efforts. Better yet, by leveraging AWS APIs, you can build or extend your own solution on top of Genymotion Cloud on AWS. The only limit is your imagination. Use this Android OS for Android App Performance Monitoring, Mobile threat detection and protection, Competitive analysis, Advertising, IT Service Management or even Rapid prototyping. To help us improve this product, please take our survey: ",https://aws.amazon.com/marketplace/pp/B08KHVZWMJ?qid=1714077576174&sr=0-1101&ref_=srh_res_product_title,39,41,2,1.1
NAKIVO Backup & Replication Free Edition,NAKIVO Backup & Replication delivers fast backup and recovery for Amazon EC2 workloads:,https://aws.amazon.com/marketplace/pp/B01DT4N34S?qid=1714077875753&sr=0-1856&ref_=srh_res_product_title,202,225,23,1.1
Microsoft SQL Server 2017 Standard on Windows Server 2016,"The SQL Server Amazon Machine Images (AMI) is built, updated, and fully-patched by AWS within five business days of Microsoft's patch Tuesday (the second Tuesday of each month). Launching an instance from this AMI enables you to run the instance as a database server and saves you the effort to install SQL Server software. This AMI comes with following software and drivers including AWS Systems Manager, AWS CloudFormation, AWS Tools for Windows PowerShell, Network drivers, and Storage drivers.",https://aws.amazon.com/marketplace/pp/B0765D44GQ?qid=1714077582447&sr=0-1127&ref_=srh_res_product_title,8,9,1,1.1
KrakenD API Gateway (Community Edition),"KrakenD is a simple-to-use Enterprise-grade API Gateway built to accelerate your microservices adoption, provide better response times, and reduce the bandwidth consumed. KrakenD aggregates, filters, and manipulates data (Backend for Frontend) from multiple and heterogeneous APIs and non-API services. It provides a single API to your products (web, mobile apps, devices, services) with only the needed data.",https://aws.amazon.com/marketplace/pp/B07KXM7BRG?qid=1714077885911&sr=0-1926&ref_=srh_res_product_title,37,42,5,1.1
OpenJDK 8 (Java 8) on Ubuntu 18,This image contains OpenJDK 8 (Java 8) on Ubuntu 18.04 and includes support.,https://aws.amazon.com/marketplace/pp/B084BQWR3C?qid=1714077970554&sr=0-2345&ref_=srh_res_product_title,15,17,2,1.1
Grafana Enterprise,"Grafana Enterprise is a commercial edition of Grafana that includes premium features not found in the open source version. Grafana Enterprise enables organizations to complete their observability picture, reaching across logs, metrics, traces, and other applications with access to enterprise data sources like AppDynamics and Splunk, enhanced LDAP, SAML, access control, reporting, usage insights, and much more.",https://aws.amazon.com/marketplace/pp/B09LMK1HD8?qid=1714078256021&sr=0-2441&ref_=srh_res_product_title,105,120,15,1.1
SingleStore connector for AWS Glue,The SingleStore connector for AWS Glue allows you to connect to data in AWS Glue and makes it easy to prepare and load data for any workload.,https://aws.amazon.com/marketplace/pp/B08P53W33R?qid=1714078258507&sr=0-2457&ref_=srh_res_product_title,111,118,7,1.1
TheHive v4 Official AMI,"TheHive - A scalable, open source and free Security Incident Response Platform, tightly integrated with MISP (Malware Information Sharing Platform), designed to make life easier for SOCs, CSIRTs, CERTs and any information security practitioner dealing with security incidents that need to be investigated and acted upon swiftly. This AMI is brought to you by StrangeBee, the company founded by three co-creators of TheHive to provide its users with deep expertise and a unique know-how. By doing so, StrangeBee boosts both the development of the product, new features for TheHive & Cortex as well as the ecosystem.",https://aws.amazon.com/marketplace/pp/B092JFXX1G?qid=1714078481379&sr=0-2585&ref_=srh_res_product_title,16,17,1,1.1
CraftCMS,"This is a repackaged open source product wherein additional charges lies for pre-configured product. CraftCMS is an open-source headless CMS with multiple backend support for building a variety of app and website based digital experiences. It supports content distribution over multiple channels via API. It can be used to build SPAs, native mobile apps, HTML5 websites, E-commerce website front-ends, AR/VR apps, IOT, and digital signage screens etc. Git-based distributed repository along with the collaboration tools enable multiple versioning of files, time-leap, branching, and in-line bugging. Since developers, ops, and content makers can collaborate effectively, CraftCMS is a DevContentOps.",https://aws.amazon.com/marketplace/pp/B09VLKM4KR?qid=1714078733679&sr=0-3295&ref_=srh_res_product_title,43,46,3,1.1
Deskpro,"Deliver exceptional customer support with Deskpro's flexible and dynamic helpdesk software. Our self-hosted On-Premise deployment let you run a powerful helpdesk with full control over security, privacy and compliance; be in charge of your own data whilst providing the best support possible.",https://aws.amazon.com/marketplace/pp/B09ZPW9KVC?qid=1714078985891&sr=0-3607&ref_=srh_res_product_title,19,20,1,1.1
Docker Swarm,The AppXen Docker Swarm instance comes with a full-configured docker swarm ready EC2 instance.,https://aws.amazon.com/marketplace/pp/B084L4DB8D?qid=1714079007704&sr=0-3719&ref_=srh_res_product_title,19,20,1,1.1
CrafterCMS Enterprise Authoring (Ubuntu x86_64),"CrafterCMS is a cloud scalable, open source enterprise-class web and digital experience platform. CrafterCMS is the world's first and only Git-based dynamic web and digital experience management software. Crafter Studio is the authoring component of CrafterCMS.",https://aws.amazon.com/marketplace/pp/B07CQF2F2D?qid=1714079015563&sr=0-3757&ref_=srh_res_product_title,17,18,1,1.1
CrafterCMS Enterprise Delivery (Ubuntu x86_64),"CrafterCMS a cloud scalable, open source enterprise-class web and digital experience management platform. CrafterCMS is the world's first and only Git-based dynamic web and digital experience management software. Crafter Engine is the delivery component of CrafterCMS.",https://aws.amazon.com/marketplace/pp/B07CQGKR6L?qid=1714079015563&sr=0-3756&ref_=srh_res_product_title,17,18,1,1.1
NGINX Plus with NGINX App Protect Premium - Ubuntu 18.04,"This offering includes a free, full featured 30-day trial. Simplify your stack and deliver high-performance apps reliably, securely and at scale with NGINX Plus and NGINX App Protect: the all in one (yet surprisingly lightweight) load balancer, reverse proxy, and API gateway with WAF. Try it for free today!",https://aws.amazon.com/marketplace/pp/B08LD4N65N?qid=1714079117564&sr=0-4190&ref_=srh_res_product_title,27,29,2,1.1
AlmaLinux 8 Server w/Updates with Support by Supported Images,This is a repackaged open source software wherein additional charges apply for extended support with a 24 hour response time.,https://aws.amazon.com/marketplace/pp/B091JGZ262?qid=1714079109086&sr=0-4146&ref_=srh_res_product_title,9,10,1,1.1
ExtraHop Packet Basics (Free),"Forensic investigation is more critical than ever as organizations navigate the landscape of a post-compromise world. Attacks evolve daily, and the number of advanced threats security teams are forced to confront continues to rise. The new realities of cloud and hybrid security also show the value of incident response. With ExtraHop Packet Basics, cloud-focused security teams now have the forensic detail they need to get to ground truth or to fulfill chain-of-custody requirements.",https://aws.amazon.com/marketplace/pp/B09B2K1FYX?qid=1714079105766&sr=0-4124&ref_=srh_res_product_title,61,67,6,1.1
Ivanti Neurons Zero Trust Access - BYOL-2 NIC-M5,"Ivanti Neurons Zero Trust Access (NZTA) is a cloud-based SaaS (software as a service) application that provides fully-managed zero-trust authentication and access control for an organization's application infrastructure. NZTA enables administrators to define end-to-end authorization and authentication policies that control application visibility, access, and security for all users and their devices.",https://aws.amazon.com/marketplace/pp/B09DKP5WXM?qid=1714079104006&sr=0-4114&ref_=srh_res_product_title,157,165,8,1.1
Parasoft Service Virtualization Bring-Your-Own-License,"Create and manage simulated test environments with Parasoft Service Virtualization. Access complete test environments anytime, anywhere in order to test",https://aws.amazon.com/marketplace/pp/B06XPNLTSR?qid=1714079316739&sr=0-4279&ref_=srh_res_product_title,13,14,1,1.1
Ivanti Neurons Zero Trust Access - BYOL-3 NIC_M5,"Ivanti Neurons Zero Trust Access (NZTA) is a cloud-based SaaS (software as a service) application that provides fully-managed zero-trust authentication and access control for an organization's application infrastructure. NZTA enables administrators to define end-to-end authorization and authentication policies that control application visibility, access, and security for all users and their devices.",https://aws.amazon.com/marketplace/pp/B09DKKQGYM?qid=1714079857548&sr=0-4912&ref_=srh_res_product_title,157,165,8,1.1
TortoiseSVN Subversion on Windows Server 2019,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B08VNH7H51?qid=1714079867008&sr=0-4955&ref_=srh_res_product_title,26,28,2,1.1
Portworx Enterprise,"Portworx Enterprise is the software-defined container storage platform built from the ground up for Kubernetes. By providing scale-out software defined container storage, data availability, data security and backup for Kubernetes-based applications running across Amazon regions, Portworx has helped dozens of Global 2000 companies such as Carrefour, Comcast, GE Digital, Lufthansa, T-Mobile, and SAIC run containerized data services in production.",https://aws.amazon.com/marketplace/pp/B08DL8S7RX?qid=1714079885685&sr=0-4995&ref_=srh_res_product_title,14,15,1,1.1
F5 NGINX Ingress Controller with F5 NGINX App Protect WAF,NGINX Ingress Controller is a best-in-class traffic management solution for cloud-native apps in Kubernetes and containerized environments in Amazon EKS. Get your free 30-day trial today!,https://aws.amazon.com/marketplace/pp/B08R4254LQ?qid=1714081005604&sr=0-6333&ref_=srh_res_product_title,1,1,0,1.0
AppZ Lowtouch Cloud Platform,"AppZ from Cloud Control Solutions is a low-touch multi/hybrid-cloud management platform which provides end to end automation from source to live using GitOps, approval workflow, immutable objects and built-in observability. You can take your source code live in Cloud within hours/days.",https://aws.amazon.com/marketplace/pp/B08L5DQVTB?qid=1714081009307&sr=0-6358&ref_=srh_res_product_title,5,5,0,1.0
Terraform on Windows Server 2019,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B08D3X9CPW?qid=1714081019644&sr=0-6380&ref_=srh_res_product_title,1,1,0,1.0
DevOps All-in-one Platform,"This is a repackaged GitLab CE with professional support for your business. GitLab CE is an integrated product that unifies issues, code review, CI and CD into a single UI. It is an open source project with a large community and over 1700 people worldwide have contributed to GitLab.",https://aws.amazon.com/marketplace/pp/B083G2Q123?qid=1714081033447&sr=0-6445&ref_=srh_res_product_title,1,1,0,1.0
"Syncthing - Open, decentralized file sync powered by TurnKey GNU/Linux","TurnKey Syncthing helps save you time and money by providing a ready-to-run Syncthing solution that is secure, supported and easy to maintain. The system auto-updates itself with security fixes and is built in a transparent 100% open source process free of hidden backdoors.",https://aws.amazon.com/marketplace/pp/B07JR5T5B4?qid=1714081043776&sr=0-6504&ref_=srh_res_product_title,1,1,0,1.0
Predictive Analytics pre-configured by Miri Infotech Inc. on Ubuntu,"This is a repackaged open source Product wherein additional charges lies for pre-configured product. Highly tailored, pre-configured, customizable and one click solution at your steps",https://aws.amazon.com/marketplace/pp/B075R6Q88R?qid=1714081050555&sr=0-6546&ref_=srh_res_product_title,1,1,0,1.0
Wekan with Pre-configured Stack by Intuz Inc.,"This is a repackaged open-source software product wherein additional charges apply for the pre-configured stack which includes Nginx, NodeJS, MongoDB, Mongo Express, and Scripts which make it easy for you to use Wekan. We have a lightweight web-based administrative interface deployed to manage MongoDB databases interactively, and Scripts for the password, backup, and update management.",https://aws.amazon.com/marketplace/pp/B075GVTJGK?qid=1714081050555&sr=0-6547&ref_=srh_res_product_title,2,2,0,1.0
Kanboard with Pre-configured phpMyAdmin by Intuz Inc.,"This is a repackaged open-source software product wherein additional charges apply for the pre-configured phpMyadmin which includes Apache2, MySQL, PHP, and Scripts which make it easy for you to use Kanboard. We have phpMyAdmin intended to handle the administration of MySQL over the Web, and Scripts for the password, backup, and update management.",https://aws.amazon.com/marketplace/pp/B01MY90OG0?qid=1714081056509&sr=0-6580&ref_=srh_res_product_title,1,1,0,1.0
LEMP with Pre-configured Stack by Intuz Inc.,"This is a repackaged open-source software product wherein additional charges apply for the pre-configured stack which includes Nginx, MySQL, PHP, phpMyAdmin, Webmin, and Scripts which make it easy for you to use LEMP. We have phpMyAdmin intended to handle the administration of MySQL over the Web, Webmin for file transfer, and Scripts for the password, backup, and update management.",https://aws.amazon.com/marketplace/pp/B01N3CJB6K?qid=1714081056509&sr=0-6577&ref_=srh_res_product_title,2,2,0,1.0
Panintelligence Trial,Looking for a market-leading analytics and business intelligence tool that you can quickly plug in and spin up?,https://aws.amazon.com/marketplace/pp/B087X3FJ3P?qid=1714081028013&sr=0-6412&ref_=srh_res_product_title,42,43,1,1.0
Cloud Daddy Secure Backup Free Edition,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B07DW1J6P3?qid=1714081047435&sr=0-6524&ref_=srh_res_product_title,2,2,0,1.0
Relational Junction - BYOL,Relational Junction data management suite enables seamless data integration and replication with AWS applications and a wide variety of data sources. BYOL gives you the flexibility to pick and choose the functionality and data source connectors needed to support your business needs.,https://aws.amazon.com/marketplace/pp/prodview-uqmlf6gfxl73m?qid=1714082257606&sr=0-9770&ref_=srh_res_product_title,28,28,0,1.0
WordPress Certified by Bitnami and Automattic,"Bitnami, the leaders in application packaging, and Automattic, the experts behind WordPress, have teamed up to offer this official WordPress image on AWS Marketplace.",https://aws.amazon.com/marketplace/pp/B00NN8Y43U?qid=1714076218666&sr=0-6&ref_=srh_res_product_title,133,135,2,1.0
CIS Microsoft Windows Server 2019 Benchmark - Level 1,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B07XM8LXV4?qid=1714076889920&sr=0-43&ref_=srh_res_product_title,2,2,0,1.0
Debian 11,"Debian is a free operating system, developed by thousands of volunteers from all over the world who collaborate via the Internet. The Debian project's key strengths are its volunteer base, its dedication to the Debian Social Contract and Free Software, and its commitment to provide the best operating system possible. This new release is another important step in that direction.",https://aws.amazon.com/marketplace/pp/B09CTW888Y?qid=1714076958583&sr=0-51&ref_=srh_res_product_title,3,3,0,1.0
CIS Red Hat Enterprise Linux 8 Benchmark - Level 1,CIS Red Hat Enterprise Linux 8 Level 1 Hardened Image is a pre-configured image built by the Center for Internet Security (CIS) for use on Amazon Elastic Compute Cloud (Amazon EC2). It is built to offer an image secured to industry-recognized security guidance running on Amazon EC2.,https://aws.amazon.com/marketplace/pp/B082Z813XP?qid=1714077092427&sr=0-61&ref_=srh_res_product_title,1,1,0,1.0
"F5 BIG-IP Virtual Edition - GOOD  (PAYG, 25Mbps)","BIG-IP VE PAYG instances are available with GOOD, BETTER, and BEST (GBB) license bundles - more detailed information available at ",https://aws.amazon.com/marketplace/pp/B079C44MFH?qid=1714077135299&sr=0-95&ref_=srh_res_product_title,16,16,0,1.0
Cisco Secure Firewall ASA Virtual - PAYG with 30-Day Free Trial,Experience Cisco's industry leading Layer 3 and Layer 4 firewall in a virtualized form factor to protect your cloud environment. You can now take advantage of:,https://aws.amazon.com/marketplace/pp/B00WH2LGM0?qid=1714077095152&sr=0-76&ref_=srh_res_product_title,33,34,1,1.0
CIS Microsoft Windows Server 2016 Benchmark - Level 2,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B078SC1NZ1?qid=1714077167884&sr=0-208&ref_=srh_res_product_title,1,1,0,1.0
AWS FreePBX v16 with included Technical Support,"This FreePBX product has been packaged to include AWS specific features/drivers, a unique single-command SmartUpgrade system, and includes LIVE TECHNICAL SUPPORT as part of your subscription! We are an Authorized Sangoma Software Development Partner providing a ""true-to-distro"" build of FreePBX specifically tailored to take advantage of the AWS EcoSystem. FreePBX has developed over the past 15 years to be the most widely deployed PBX platform in use across the world today. The flexibility of the platform allows Users, Resellers, Enthusiasts and Partners to utilize the FreePBX EcoSystem to build robust communications solutions that are powerful but at the same time easy to implement and support.",https://aws.amazon.com/marketplace/pp/B00VMYY5UY?qid=1714077167884&sr=0-210&ref_=srh_res_product_title,46,47,1,1.0
Debian 11 (ARM),"Debian is a free operating system, developed by thousands of volunteers from all over the world who collaborate via the Internet. The Debian project's key strengths are its volunteer base, its dedication to the Debian Social Contract and Free Software, and its commitment to provide the best operating system possible. This new release is another important step in that direction.",https://aws.amazon.com/marketplace/pp/B09D3G39X2?qid=1714077167884&sr=0-205&ref_=srh_res_product_title,1,1,0,1.0
Microsoft Windows Server 2019 with AMD Radeon Pro Driver,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B08Q7F3XT3?qid=1714077185001&sr=0-248&ref_=srh_res_product_title,1,1,0,1.0
Plesk Obsidian on Ubuntu - WordPress & Website Hosting Environment,"Plesk is the leading WebOps platform to build, secure and run, websites, applications and hosting businesses. Available in more than 32 languages across 140 countries in the world, over 2500 managed service providers and over 250k Web Professionals are partnering with Plesk today.",https://aws.amazon.com/marketplace/pp/B01MR94PXU?qid=1714077167884&sr=0-209&ref_=srh_res_product_title,264,272,8,1.0
