name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
brandsmill.com Order Processing,"DMS & CRM with embedded Google Workspace, GMail and Google Contact. Individual Workflow & ERP",https://workspace.google.com/marketplace/app/brandsmillcom_order_processing/69126382520,8,8,0,1.0
SmartMonkey.io Route Optimizer for Google Spreadsheet,"How much time are you going to waste today calculating routes? This tool helps you finding the best route to find your clients, quick and easily. Are you going to continue wasting your time?",https://workspace.google.com/marketplace/app/smartmonkeyio_route_optimizer_for_google/80526361570,26,26,0,1.0
Docso,Hàm Đọc số thành chữ =VND(123) => Một trăm hai mươi ba đồng =docso(123) => một trăm hai mươi ba,https://workspace.google.com/marketplace/app/docso/720899743631,22,22,0,1.0
ONE UP,"ONE UP is the ONE-STOP app for running your business. All-in-one invoicing, accounting, inventory, CRM and expenses.",https://workspace.google.com/marketplace/app/one_up/344801895029,67,67,0,1.0
Invoiced,Effortless invoicing and payments,https://workspace.google.com/marketplace/app/invoiced/980661723912,18,18,0,1.0
ZipBooks,Better Bookkeeping. Instant payment.,https://workspace.google.com/marketplace/app/zipbooks/685151888617,369,368,-1,1.0
Expensify,You weren't born to do expenses.,https://workspace.google.com/marketplace/app/expensify/452047858523,103,99,-4,1.0
FreshBooks,"FreshBooks is the fastest way to invoice your clients, organize expenses and track time on the go. Join over 24 million small business owners already using FreshBooks to make billing painless.",https://workspace.google.com/marketplace/app/freshbooks/484767076777,39,38,-1,1.0
SANsheets,Use Santiment cryptocurrency data in your Google sheets!,https://workspace.google.com/marketplace/app/sansheets/1015707980262,9,9,0,1.0
Zoho Books,"Zoho Books is your one stop shop online accounting software for managing your business. Its beautiful interface, non jargon text and features like bank feeds makes accounting an enjoyable experience.",https://workspace.google.com/marketplace/app/zoho_books/932402265855,69,67,-2,1.0
Zoho Books,"Zoho Books is your one stop shop online accounting software for managing your business. Its beautiful interface, non jargon text and features like bank feeds makes accounting an enjoyable experience.",https://workspace.google.com/marketplace/app/zoho_books/932402265855,70,67,-3,1.0
µFunds,"µFunds is a Google Sheets add-on that allows to import data of your mutual funds directly from Morningstar, only with their ISINs.",https://workspace.google.com/marketplace/app/%C2%B5funds/274036499952,72,74,2,1.0
Wave Connect,"Wave's official add-on for Google Sheets™ makes it easy to upload and download data from Wave, as well as generating key Financial Reports for multiple periods.",https://workspace.google.com/marketplace/app/wave_connect/90421189176,350,363,13,1.0
Cryptosheets,"Cryptosheets simplifies the process of accessing, aggregating, manipulating, and processing cryptocurrency API data.",https://workspace.google.com/marketplace/app/cryptosheets/898843532532,381,387,6,1.0
Stock Ticker,Get US stock market tickers and track your favorite stocks using financial stock tickers. Set-up is quick and simple.,https://workspace.google.com/marketplace/app/stock_ticker/962523968901,14,14,0,1.0
Zoho Billing,Zoho Billing is an end-to-end billing solution for every business model.,https://workspace.google.com/marketplace/app/zoho_billing/236041623460,7,7,0,1.0
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,28,29,1,1.0
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,30,29,-1,1.0
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,30,29,-1,1.0
Zoho Invoice,"Craft professional invoices and collect payments online without spending a dime. Stay on top of your expenses, handle projects, and gain critical insights with over 30 reports using Zoho Invoice.",https://workspace.google.com/marketplace/app/zoho_invoice/526297669360,162,168,6,1.0
BudgetForLife,Customizable budget tool,https://workspace.google.com/marketplace/app/budgetforlife/211117436852,48,46,-2,1.0
CryptoReports,CryptoReports is a professional crypto tax software and portfolio manager for all exchanges and cryptocurrencies.,https://workspace.google.com/marketplace/app/cryptoreports/790439683778,21,21,0,1.0
Uchet Zakazov,"Учет заказов и оформление ТТН для Новой Почты, УкрПочты, ИнТайма. Учет товара на складе. Рассылка СМС и Email",https://workspace.google.com/marketplace/app/uchet_zakazov/735825731296,112,113,1,1.0
Markets4Sheets,"Obtené el mercado argentino, en tiempo real, en tus propias planillas y operá directamente via DMA.",https://workspace.google.com/marketplace/app/markets4sheets/551807321831,64,64,0,1.0
G-Accon for XERO,"Automatically export, refresh, upload Xero data directly from Google Sheets. Build custom reports and dashboards.",https://workspace.google.com/marketplace/app/gaccon_for_xero/229931235832,58,58,0,1.0
Happay for Gmail,Creating expenses from your mail has never been easier! Create expenses directly from your Gmail and get them added to your Happay expense management dashboard along with a copy of the bill directly attached.,https://workspace.google.com/marketplace/app/happay_for_gmail/967469749911,28,28,0,1.0
Pigment Connector,Connect Pigment Apps to Google Sheets™ to easily push and pull data across platforms.,https://workspace.google.com/marketplace/app/pigment_connector/40115800624,7,7,0,1.0
Beebole Timesheet,"Track time, absence, bills, costs / Gain reports, insights, history / Control budgets, KPI’s, your business",https://workspace.google.com/marketplace/app/beebole_timesheet/888715311106,50,49,-1,1.0
Accounting by Wave,"100% free, easy to use accounting and invoicing software for you and your small business.",https://workspace.google.com/marketplace/app/accounting_by_wave/853565579379,64,63,-1,1.0
Amazon ASIN Lookup,"Tool for Amazon sellers - returns complete in bulk amazon's ASIN info for selected list of identifiers (UPC, EAN, Keywords etc.).",https://workspace.google.com/marketplace/app/amazon_asin_lookup/712711166184,44,43,-1,1.0
SITG | Crypto Portfolio,Automatically sync exchange accounts and blockchain wallets balances to a spreadsheet. Once configured – always up to date.,https://workspace.google.com/marketplace/app/sitg_crypto_portfolio/99600737246,11,11,0,1.0
G-Accon for QuickBooks,"Automatically export, refresh, and bulk upload data to QuickBooks directly from Google Sheets. Certified by Intuit QuickBooks.",https://workspace.google.com/marketplace/app/gaccon_for_quickbooks/652300792306,31,32,1,1.0
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,30,30,0,1.0
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,30,30,0,1.0
FlowAccount Sheet Add-on,Connecting FlowAccount with Google sheet for an easy and simple way to import product database and address book (cannot be used with FlowAccount Classic).,https://workspace.google.com/marketplace/app/flowaccount_sheet_addon/983398668466,7,7,0,1.0
Kashoo Cloud Accounting,"Say goodbye to your old accounting software and say hello to Kashoo: the leading &quot;anytime, anywhere&quot; accounting software platform for small business, featuring a simple, full-featured iPad app.",https://workspace.google.com/marketplace/app/kashoo_cloud_accounting/876560799025,49,50,1,1.0
Spreadsheet•Fund,Investment Fund Administration Made Simple.  Portfolio Tracking & Shares Accounting,https://workspace.google.com/marketplace/app/spreadsheet%E2%80%A2fund/43325720496,32,32,0,1.0
Alpha Vantage Market Data,This is a Google Sheets Add-on that provides convenient high level access to the Alpha Vantage market data API (Now with Fundamental Data!).,https://workspace.google.com/marketplace/app/alpha_vantage_market_data/434809773372,20,20,0,1.0
FreshBooks Invoicing Add-on,"FreshBooks is the fastest way to invoice your clients, organize expenses, and track time on-the-go. Join over 24 million small business owners already using FreshBooks to make billing painless.",https://workspace.google.com/marketplace/app/freshbooks_invoicing_addon/35731807065,34,34,0,1.0
Coin Creator With My Photo,"Create a coin image printed with your photo, picture, and image. You can download this coin as PNG or animated GIF format.",https://workspace.google.com/marketplace/app/coin_creator_with_my_photo/163871365733,10,10,0,1.0
Currency Converter Real-Time,"A Real-Time currency converter calculator, foreign exchange cross rates. Calculate currency rates between 159 different currencies.",https://workspace.google.com/marketplace/app/currency_converter_realtime/867829880109,41,40,-1,1.0
Currency Converter for Sheets™,Includes functions for currency conversion according to exchange rates from European Central Bank and other sources.,https://workspace.google.com/marketplace/app/currency_converter_for_sheets/562317989852,44,45,1,1.0
Cryptocurrency Prices Terminal,"Interactive app for tracking and monitoring cryptocurrency stats in real-time. All prices of Bitcoin, Litecoin and any other coin.",https://workspace.google.com/marketplace/app/cryptocurrency_prices_terminal/131347746561,8,8,0,1.0
Free Invoice for Gmail  - Bookipi,Create and send an Invoice or Estimate on the go right from Gmail ™,https://workspace.google.com/marketplace/app/free_invoice_for_gmail_bookipi/1081056194387,704,714,10,1.0
SyncQ - QuickBooks Online Integration,View Account Receivables Inside Gmail,https://workspace.google.com/marketplace/app/syncq_quickbooks_online_integration/424826017018,6,6,0,1.0
Cloud Invoice Creator (Invoice to PDF),Create any invoice and export to PDF format. This app lets you quickly make invoices with attractive invoice template from browser.,https://workspace.google.com/marketplace/app/cloud_invoice_creator_invoice_to_pdf/537447173792,41,41,0,1.0
Bulk Invoices | Batch Invoices | Mail PDF Receipts,Create and email PDF invoices based on a Google Spreadsheets table,https://workspace.google.com/marketplace/app/bulk_invoices_batch_invoices_mail_pdf_re/142181200532,6,6,0,1.0
Scribe,Email signatures made Smart & Sexy,https://workspace.google.com/marketplace/app/scribe/456495922678,6,6,0,1.0
Slemma,"Сreate beautiful charts and dashboards easily from data stored in files, cloud storages and databases. Everything in one place, instantly customizable and available for team.",https://workspace.google.com/marketplace/app/slemma/943027289849,99,96,-3,1.0
Solver,"Solve resource allocation problems with linear and mixed-integer programming, nonlinear optimization, and evolutionary algorithms.",https://workspace.google.com/marketplace/app/solver/539454054595,422,422,0,1.0
avgidea,Avgidea Data Platform democratizes Data and AI to improve usability and accessibility.,https://workspace.google.com/marketplace/app/avgidea/771437130061,20,20,0,1.0
Rebrandly,Import/create branded links in bulk,https://workspace.google.com/marketplace/app/rebrandly/865494018682,14,14,0,1.0
Form Maker,"Create forms quickly. Enter the details in a spreadsheet, then press a button to create the form. It supports all question types (except form upload) and allows setting validation rules",https://workspace.google.com/marketplace/app/form_maker/497819770143,191,186,-5,1.0
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,36,36,0,1.0
Risk Solver,Easily perform risk analysis using Monte Carlo simulation in your spreadsheet. Go beyond what-if to see the full range of outcomes.,https://workspace.google.com/marketplace/app/risk_solver/309062064248,73,71,-2,1.0
we advocacy,Leverage your communication by empowering employee advocacy,https://workspace.google.com/marketplace/app/we_advocacy/274741758918,9,9,0,1.0
Zoho Forms,"Build powerful online forms, on the web or mobile.",https://workspace.google.com/marketplace/app/zoho_forms/1055037783803,69,71,2,1.0
Zoho Forms,"Build powerful online forms, on the web or mobile.",https://workspace.google.com/marketplace/app/zoho_forms/1055037783803,70,71,1,1.0
Zoho Forms,"Build powerful online forms, on the web or mobile.",https://workspace.google.com/marketplace/app/zoho_forms/1055037783803,72,71,-1,1.0
Archive Data,Automatically store snapshots of historical data in your Google Sheets reports and dashboards.,https://workspace.google.com/marketplace/app/archive_data/187729264527,56,55,-1,1.0
MeaningCloud,MeaningCloud for Google Sheets is an add-on that allows you to easily embed our text analytics functionality in your Google Sheets.,https://workspace.google.com/marketplace/app/meaningcloud/731647936149,16,16,0,1.0
Skyvia Query,"Connect your cloud apps and databases to Google Sheets, create reports on their data, share them with your colleagues. Skyvia supports all major connectors: Salesforce, Jira, Zendesk, SQL Server, etc",https://workspace.google.com/marketplace/app/skyvia_query/134536098526,68,68,0,1.0
Supermetrics,"Move your Facebook Ads, Google™, LinkedIn and other marketing data directly to Google Sheets™ in just a few clicks.",https://workspace.google.com/marketplace/app/supermetrics/523876908005,948,946,-2,1.0
SurveyLegend,Create mobile-ready online surveys and forms on your tablet or PC for free. Share with a click and view results instantly.,https://workspace.google.com/marketplace/app/surveylegend/226460065325,21,21,0,1.0
Conceptboard,Visual Collaboration Platform for Marketing & Remote Teams,https://workspace.google.com/marketplace/app/conceptboard/1073597505098,318,315,-3,1.0
GSM MailMerge,Mail Merge with Google Sheets and Google Mail. Send easy and fast personalized emails! The app is complete free and not limited!,https://workspace.google.com/marketplace/app/gsm_mailmerge/591294975996,162,159,-3,1.0
Simplebooklet,"Make a microsite from your Google Docs, Slides, and PDFs.",https://workspace.google.com/marketplace/app/simplebooklet/406592889490,22,21,-1,1.0
Tweet Archiver,"Search Twitter by keyword or hashtags and save matching tweets in a Google Spreadsheet automatically. Use the archive to download your brand mentions, conference tweets, geo-tagged tweets and more.",https://workspace.google.com/marketplace/app/tweet_archiver/976886281542,220,220,0,1.0
Zoho Analytics,Visualize your data as beautiful charts and dashboards. Get valuable insights.,https://workspace.google.com/marketplace/app/zoho_analytics/381009473798,58,58,0,1.0
Zoho Campaigns,An email marketing automation software that drives sales and helps you reach and engage with customers.,https://workspace.google.com/marketplace/app/zoho_campaigns/240552415845,14,14,0,1.0
Analytics Canvas,"Import your Google Analytics data into your spreadsheet, build a dashboard, refresh with one click and share with ease. From the makers of the popular and powerful Analytics Canvas.",https://workspace.google.com/marketplace/app/analytics_canvas/68933176969,72,72,0,1.0
Buzzybiz Survey,BuzzyBiz Survey is your one stop shop for easy data collection and analysis. Create great looking surveys and quizzes that are fun to complete.,https://workspace.google.com/marketplace/app/buzzybiz_survey/787086402518,6,6,0,1.0
Google Analytics,Access all of your Google Analytics data in Google Spreadsheets.,https://workspace.google.com/marketplace/app/google_analytics/477988381226,2017,2046,29,1.0
SeekWell (Legacy),Legacy app,https://workspace.google.com/marketplace/app/seekwell_legacy/1020096801877,30,30,0,1.0
Knoema DataFinder,"Automatically find, visualize and integrate relevant global data and charts into your workflow",https://workspace.google.com/marketplace/app/knoema_datafinder/770708373912,22,22,0,1.0
Email Spreadsheets,"Effortlessly schedule and send Google Sheets and dashboards via email as PDF, CSV, Excel or PNG images. Email charts, timelines, individual sheets, or selected cell ranges to multiple recipients.",https://workspace.google.com/marketplace/app/email_spreadsheets/431723916752,139,138,-1,1.0
Collaboration Index,Accelerate G Suite adoption for all your users with a smart virtual coach and monitor adoption on a large scale!,https://workspace.google.com/marketplace/app/collaboration_index/210927495375,8,8,0,1.0
Email Meter for Gmail,Get an instant and comprehensive breakdown of any email thread without leaving Gmail,https://workspace.google.com/marketplace/app/email_meter_for_gmail/911213485616,247,246,-1,1.0
US Local News & Weather,"Provides quick access to the top news & weather for the City, State of US. The fastest news reader for the City, State of US.",https://workspace.google.com/marketplace/app/us_local_news_weather/900317630710,35,35,0,1.0
OWOX BI BigQuery Reports,"Automate BigQuery reporting in Sheets. Connect, query data from sheets & automate it on a schedule. Bypass 50,000 rows and other limitations.",https://workspace.google.com/marketplace/app/owox_bi_bigquery_reports/263000453832,81,82,1,1.0
Social Insights for GMail™,"Create leads from social media profiles including email address, job title and more while simultaneously integrating LinkedIn, Twitter, Facebook and others.",https://workspace.google.com/marketplace/app/social_insights_for_gmail/398227766523,310,308,-2,1.0
Text Analysis by MonkeyLearn,"Google Sheets text analysis add-on by MonkeyLearn.  MonkeyLearn is a text analysis platform that allows businesses to automatically analyze their data using machine learning. Access powerful text analysis tools through this Google Sheets add-on, including sentiment analysis, topic detection, and keyword extraction models, and create your own AI models via a simple user interface - no code needed.",https://workspace.google.com/marketplace/app/text_analysis_by_monkeylearn/76050487453,30,30,0,1.0
Sudota | Social comments tools,"Sudota comment tool for downloading or replying comments on Facebook business page, Instagram business profile and YouTube channel with Google Sheet.  Try it now, it is free*.",https://workspace.google.com/marketplace/app/sudota_social_comments_tools/995038708394,77,76,-1,1.0
Semrush SEO Writing Assistant,Optimize your copy for reader engagement and SEO with our smart writing editor,https://workspace.google.com/marketplace/app/semrush_seo_writing_assistant/215726158749,502,499,-3,1.0
Mailtrack & Mail Merge for Gmail™,"Mailtracker & Mail Merge for Gmail™ web, iOS and Android. Mailtrack is a email marketing tool with Campaigns, Mail Merge and PDF document tracking from Gmail™ with over 2 million active users.",https://workspace.google.com/marketplace/app/mailtrack_mail_merge_for_gmail/129668302705,14978,15220,242,1.0
Advanced Summary by Awesome Table,Advance Summary of responses generates charts and filters based on a Google Form responses.,https://workspace.google.com/marketplace/app/advanced_summary_by_awesome_table/1091159616075,317,315,-2,1.0
YT Tracker: YouTube Stats & Analytics,"Track real-time stats of YouTube videos/channels like no of likes, dislikes, views, comments, subscribers. Pull all public video metrics of any channel. Setup scheduled update.",https://workspace.google.com/marketplace/app/yt_tracker_youtube_stats_analytics/952783286913,144,150,6,1.0
"Address verification, Find a Zip Code","Address verification, validation helps you avoid incorrect formatted addresses. and Find Zip code across the world.",https://workspace.google.com/marketplace/app/address_verification_find_a_zip_code/865247202568,43,44,1,1.0
RankTank SEO Keyword Rank Checker Tool,Keyword rank checking and position tracking automated for your website domain using Google Sheets.,https://workspace.google.com/marketplace/app/ranktank_seo_keyword_rank_checker_tool/22225448367,91,90,-1,1.0
WhatsApp Message Sender and Automation,Automatically send WhatsApp Messages from your Google Sheets™ based on triggers from Sheets,https://workspace.google.com/marketplace/app/whatsapp_message_sender_and_automation/212905810455,8,8,0,1.0
Signitic - Email signature management for Gmail,Tool for central management of email signatures in G Suite.,https://workspace.google.com/marketplace/app/signitic_email_signature_management_for/348680135472,12,12,0,1.0
PickYourForm - Themes & Surveys for Google Form,"Convert your Google Forms into attractive Surveys using our 1,000,000+ themes. Easily customise and get a shareable URL. Share instantly on Facebook, Email, Linkedin and Twitter.",https://workspace.google.com/marketplace/app/pickyourform_themes_surveys_for_google_f/152998192154,54,53,-1,1.0
Signature Satori - email signatures for Gmail™,Tool for central management of Gmail™ email signatures in Google Workspace™ (G Suite™). Unleash the marketing potential of email signatures and keep your company branding consistent.,https://workspace.google.com/marketplace/app/signature_satori_email_signatures_for_gm/228371523437,52,53,1,1.0
WiseStamp - Email Signature Management for G Suite,"Email signature manager for Gmail. Easily automate your G Suite signature management - Manage users, assign signatures by department, set auto-invites & more.",https://workspace.google.com/marketplace/app/wisestamp_email_signature_management_for/842844122024,40,40,0,1.0
"Zoho: Craft, Send, and Track with Mail Merge",Merge data from Zoho CRM and Google Sheets to your Google Documents for personalized email or letters.,https://workspace.google.com/marketplace/app/zoho_craft_send_and_track_with_mail_merg/1002365760077,69,70,1,1.0
"Zoho: Craft, Send, and Track with Mail Merge",Merge data from Zoho CRM and Google Sheets to your Google Documents for personalized email or letters.,https://workspace.google.com/marketplace/app/zoho_craft_send_and_track_with_mail_merg/1002365760077,70,70,0,1.0
"Zoho: Craft, Send, and Track with Mail Merge",Merge data from Zoho CRM and Google Sheets to your Google Documents for personalized email or letters.,https://workspace.google.com/marketplace/app/zoho_craft_send_and_track_with_mail_merg/1002365760077,72,70,-2,1.0
Adya,Adya helps enterprises manage and secure their Google Suite applications.,https://workspace.google.com/marketplace/app/adya/109437140823,6,6,0,1.0
GAT+,"Audit, manage and secure your Google Workspace™ user's data across all areas. Gain insights into collaboration and enforced protection down to the end-user tab on Chrome.",https://workspace.google.com/marketplace/app/gat+/199329000796,129,133,4,1.0
Mover,"Migrate your users into G Suite Drive.  Swiftly copy content and permissions from Box, Dropbox, Egnyte, OneDrive, SharePoint, Office 365,  NetApp, file shares, servers, and more.  This app grants Mover access to your G Suite domain and is required to use https://app.mover.io.",https://workspace.google.com/marketplace/app/mover/536677932554,28,27,-1,1.0
CloudM,Automate the management of Google Workspace™ with CloudM,https://workspace.google.com/marketplace/app/cloudm/610068293802,50,49,-1,1.0
gPanel,Comprehensive management and reporting solution for Google Workspace™,https://workspace.google.com/marketplace/app/gpanel/254259794936,25,24,-1,1.0
cloudHQ,"Helping your productivity, 1 click at a time.",https://workspace.google.com/marketplace/app/cloudhq/125135905029,35,35,0,1.0
Harvest,Simple Time Tracking and Timesheets,https://workspace.google.com/marketplace/app/harvest/168610159629,26,26,0,1.0
ezPanel,"ezPanel for Google Apps is a Google Sheets add-on which offer you tools to manage, automate bulk actions and get reportings about your Google Apps domain.",https://workspace.google.com/marketplace/app/ezpanel/1077868250335,21,21,0,1.0
Ok Goldy,Perform G Suite Bulk Operations easily right from Google sheets,https://workspace.google.com/marketplace/app/ok_goldy/939946549872,118,115,-3,1.0
Patronum,"Google Workspace ™ Management, Email Signature, Contact Sharing, Drive Management and more.",https://workspace.google.com/marketplace/app/patronum/824001351376,24,23,-1,1.0
Certify'em,"Send certificates online for free with Certify'em! Set up your exam, assessment, or participation form and start to issue certificates in minutes!",https://workspace.google.com/marketplace/app/certifyem/295230426839,4310,4358,48,1.0
Classright,"Classright helps teachers manage Google classrooms right from their Google Sheet (e.g create multiple courses, assign students to courses etc).",https://workspace.google.com/marketplace/app/classright/1005143549738,29,29,0,1.0
Zoho Assist,"Zoho Assist is cloud-based remote support and remote access software that helps you support customers from a distance through web-based, on-demand remote sessions.",https://workspace.google.com/marketplace/app/zoho_assist/115738514853,9,9,0,1.0
Email Recall,RECALL - The Real UNDO. Allow end-users to recover their sent emails within the domain without asking an admin for help.,https://workspace.google.com/marketplace/app/email_recall/791533993644,96,96,0,1.0
Freshservice,Freshdesk ITIL Helpdesk,https://workspace.google.com/marketplace/app/freshservice/952831502883,36,35,-1,1.0
Email Reader,Monitor Tool for Gmail™ Administrators.,https://workspace.google.com/marketplace/app/email_reader/1060242446754,6,6,0,1.0
Form to Email,"""Form to Email"" sends the respondent's answers directly to the forms owner, to help him answer fastest after clicking ""reply"".",https://workspace.google.com/marketplace/app/form_to_email/168498712758,65,67,2,1.0
Gestion en masa,"Its main functions are to facilitate the registration, modification, adhesion to groups and the elimination of users. Also the creation of shared folders,all in a massive, fast and easy way.",https://workspace.google.com/marketplace/app/gestion_en_masa/797070285130,8,8,0,1.0
Booking Calendar,The clients book your Google Calendar events via Google Forms,https://workspace.google.com/marketplace/app/booking_calendar/415908983284,104,109,5,1.0
Bookeo Appointments,Online bookings for your business,https://workspace.google.com/marketplace/app/bookeo_appointments/1054152198001,12,12,0,1.0
Greenhouse Gmail add-on,The Greenhouse Gmail add-on allows users to view candidate details directly in Gmail and sync candidate email messages from Gmail into Greenhouse Recruiting.,https://workspace.google.com/marketplace/app/greenhouse_gmail_addon/250187532019,91,93,2,1.0
Form Confirmation Emails,Form Confirmation Emails add-on produces professional confirmation emails for Google Forms,https://workspace.google.com/marketplace/app/form_confirmation_emails/949250832337,167,170,3,1.0
Form Workflow Plus Forms,Collect information and approvals from team members: the easy and efficient way with Form Workflow,https://workspace.google.com/marketplace/app/form_workflow_plus_forms/206147545912,11,11,0,1.0
Sheet to Calendar Evento,An awesome tool to use google spreadsheets for making events in google calendar.,https://workspace.google.com/marketplace/app/sheet_to_calendar_evento/181338836227,117,119,2,1.0
SonicWall Cloud Security,The Cloud Security Platform,https://workspace.google.com/marketplace/app/sonicwall_cloud_security/305109306454,6,6,0,1.0
Automated Phishing Defense,"Simple, powerful, and automated protection against phishing attacks.",https://workspace.google.com/marketplace/app/automated_phishing_defense/94796565456,8,8,0,1.0
Spanning Backup for G Suite,"Spanning Backup for G Suite™ backs up Gmail™, GDrive™, Team Drive™, Calendars, Contacts and Sites to the cloud so if your users' data is deleted or corrupted you can restore it immediately.",https://workspace.google.com/marketplace/app/spanning_backup_for_g_suite/632855923494,212,211,-1,1.0
Backupify for Google Workspace,"Automated, Secure Google Workspace Backup & Recovery for Enterprise Business Gmail  |  Calendar  |  Contacts  |  Drive  |  Shared Drives",https://workspace.google.com/marketplace/app/backupify_for_google_workspace/417725447329,96,93,-3,1.0
Chromebook Getter by AdminRemix,Chromebook Getter is a super admin tools to get and set your entire Chromebook meta data.,https://workspace.google.com/marketplace/app/chromebook_getter_by_adminremix/871655740233,28,28,0,1.0
Ventipix Asset & Inventory Manager,"Use smartphones to track assets and inventory by scanning barcodes, QR Codes or NFC Tags.",https://workspace.google.com/marketplace/app/ventipix_asset_inventory_manager/949455169905,9,9,0,1.0
Shared Contacts Manager for G Suite,The missing G Suite Domain Shared Contacts Manager by Nextify Technologies SARL.,https://workspace.google.com/marketplace/app/shared_contacts_manager_for_g_suite/176603020899,13,13,0,1.0
SpinOne for Google Workspace™ - SaaS Security,"SaaS Security Posture Management, SaaS DLP, SaaS Ransomware Detection & Response, SaaS Backup - all in one SaaS Security Platform for Google Workspace™",https://workspace.google.com/marketplace/app/spinone_for_google_workspace_saas_securi/829029953048,126,124,-2,1.0
Easy Accents - Slides,For use with Google Slides™. This Add-on allows users to easily insert accents for different languages directly from a sidebar in their Google Slides™.,https://workspace.google.com/marketplace/app/easy_accents_slides/543492044742,519,473,-46,0.9
LawVu,This add on enables you to work directly with LawVu from your existing Gmail based workflow. It streamlines the process of creating and updating your legal matters by enabling you to import email content and attachments.,https://workspace.google.com/marketplace/app/lawvu/738004338820,7,6,-1,0.9
Jostle ,Jostle brings everyone together and helps each person succeed. We're an employee success platform that's replacing intranets.,https://workspace.google.com/marketplace/app/jostle/139987893890,12,11,-1,0.9
Easy HR,"Easy HR is simple & intuitive HR Software for SME & Enterprise. It provides HRIS records, leaves & attendance, Payroll, expenses, travel making it very easy to manage.",https://workspace.google.com/marketplace/app/easy_hr/957184888052,7,6,-1,0.9
Appogee HR,HR Management for Google Workspace,https://workspace.google.com/marketplace/app/appogee_hr/208930558139,20,19,-1,0.9
Time Doctor,Time Doctor is a productivity app that helps you to get a lot more done each day and eliminate distractions. It's great for teams or individuals that want to increase their productivity.,https://workspace.google.com/marketplace/app/time_doctor/555601194439,13,12,-1,0.9
Zoho Recruit,"Zoho recruit is a smart online recruitment software that helps you manage job requirements, track the applicants and recruit a right person for the job.",https://workspace.google.com/marketplace/app/zoho_recruit/246874169334,11,10,-1,0.9
Zoho Recruit,"Zoho recruit is a smart online recruitment software that helps you manage job requirements, track the applicants and recruit a right person for the job.",https://workspace.google.com/marketplace/app/zoho_recruit/246874169334,11,10,-1,0.9
Zoho Recruit,"Zoho recruit is a smart online recruitment software that helps you manage job requirements, track the applicants and recruit a right person for the job.",https://workspace.google.com/marketplace/app/zoho_recruit/246874169334,11,10,-1,0.9
Appogee Leave,Absence Management Solution for Google Workspace,https://workspace.google.com/marketplace/app/appogee_leave/920626378223,63,59,-4,0.9
Trakstar Hire,The most user-friendly recruitment software for growing organizations.,https://workspace.google.com/marketplace/app/trakstar_hire/634324356186,10,9,-1,0.9
Limeade Listening,"Respond to Limeade Listening surveys, submit anonymous suggestions, send Cheers and more.",https://workspace.google.com/marketplace/app/limeade_listening/786580139085,9,8,-1,0.9
StarMeUp for Gmail,Add-on to use StarMeUp inside Gmail: acknowledge your work mates for their helpful emails!,https://workspace.google.com/marketplace/app/starmeup_for_gmail/333531860019,17,15,-2,0.9
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,7,6,-1,0.9
Appogee Leave for Gmail™,Add-on widget for Appogee Leave,https://workspace.google.com/marketplace/app/appogee_leave_for_gmail/903206719639,10,9,-1,0.9
HR Software for Google Apps - CakeHR,CakeHR is the leading HR Software solution for Google Apps.,https://workspace.google.com/marketplace/app/hr_software_for_google_apps_cakehr/518584363668,43,39,-4,0.9
Happeo,Happeo is the next-gen intranet that helps teams manage knowledge and internal communications in one unified place.,https://workspace.google.com/marketplace/app/happeo/249335902903,16,15,-1,0.9
Outwrite,Go beyond grammar checking with Outwrite.,https://workspace.google.com/marketplace/app/outwrite/1017605304002,3068,2702,-366,0.9
Zoho Connect,Empower Your Employee Collaboration,https://workspace.google.com/marketplace/app/zoho_connect/826492495615,15,14,-1,0.9
Vonage Meetings,Vonage Meetings add-on for Google Calendar allows you to add your conferencing details to the meeting invitation in one click.,https://workspace.google.com/marketplace/app/vonage_meetings/822727696970,63,57,-6,0.9
Meetingbird for Gmail,"Stop wasting time emailing back and forth to schedule meetings. Schedule faster with the Meetingbird Add On for Gmail. It allows you to insert potential meeting times directly into an email, allowing your clients to book a meeting with a tap.",https://workspace.google.com/marketplace/app/meetingbird_for_gmail/572425585719,56,53,-3,0.9
